experiment,repetition,sampleIndex,raw,filtered
12,1,1124,359,359
12,1,1125,359,359
12,1,1126,360,360
12,1,1127,361,361
12,1,1128,361,361
12,1,1129,362,362
12,1,1130,362,362
12,1,1131,364,364
12,1,1132,364,364
12,1,1133,367,367
12,1,1134,367,367
12,1,1135,368,368
12,1,1136,368,368
12,1,1137,368,368
12,1,1138,368,368
12,1,1139,370,370
12,1,1140,370,370
12,1,1141,370,370
12,1,1142,370,370
12,1,1143,370,370
12,1,1144,370,370
12,1,1145,368,368
12,1,1146,369,369
12,1,1147,369,369
12,1,1148,366,366
12,1,1149,366,366
12,1,1150,363,363
12,1,1151,363,363
12,1,1152,364,364
12,1,1153,364,364
12,1,1154,361,361
12,1,1155,361,361
12,1,1156,359,359
12,1,1157,359,359
12,1,1158,358,358
12,1,1159,358,358
12,1,1160,358,358
12,1,1161,358,358
12,1,1162,358,358
12,1,1163,359,359
12,1,1164,359,359
12,1,1165,359,359
12,1,1166,359,359
12,1,1167,362,362
12,1,1168,362,362
12,1,1169,363,363
12,1,1170,363,363
12,1,1171,366,366
12,1,1172,366,366
12,1,1173,367,367
12,1,1174,367,367
12,1,1175,368,368
12,1,1176,368,368
12,1,1177,369,369
12,1,1178,369,369
12,1,1179,369,369
12,1,1180,369,369
12,1,1181,370,370
12,1,1182,370,370
12,1,1183,370,370
12,1,1184,370,370
12,1,1185,365,365
12,1,1186,365,365
12,1,1187,366,366
12,1,1188,366,366
12,1,1189,367,367
12,1,1190,367,367
12,1,1191,367,367
12,1,1192,367,367
12,1,1193,367,367
12,1,1194,368,368
12,1,1195,368,368
12,1,1196,360,360
12,1,1197,360,360
12,1,1198,359,359
12,1,1199,359,359
12,1,1200,359,359
12,1,1201,359,359
12,1,1202,359,359
12,1,1203,359,359
12,1,1204,359,359
12,1,1205,359,359
12,1,1206,361,361
12,1,1207,363,363
12,1,1208,363,363
12,1,1209,366,366
12,1,1210,366,366
12,1,1211,365,365
12,1,1212,365,365
12,1,1213,369,369
12,1,1214,369,369
12,1,1215,368,368
12,1,1216,368,368
12,1,1217,369,369
12,1,1218,369,369
12,1,1219,370,370
12,1,1220,370,370
12,1,1221,370,370
12,1,1222,370,370
12,1,1223,370,370
12,1,1224,370,370
12,1,1225,371,371
12,1,1226,369,369
12,1,1227,369,369
12,1,1228,367,367
12,1,1229,367,367
12,1,1230,367,367
12,1,1231,367,367
12,1,1232,363,363
12,1,1233,363,363
12,1,1234,363,363
12,1,1235,363,363
12,1,1236,360,360
12,1,1237,360,360
12,1,1238,359,359
12,1,1239,359,359
12,1,1240,358,358
12,1,1241,358,358
12,1,1242,358,358
12,1,1243,359,359
12,1,1244,359,359
12,1,1245,359,359
12,1,1246,359,359
12,1,1247,361,361
12,1,1248,361,361
12,1,1249,365,365
12,1,1250,365,365
12,1,1251,365,365
12,1,1252,365,365
12,1,1253,366,366
12,1,1254,366,366
12,1,1255,368,368
12,1,1256,368,368
12,1,1257,368,368
12,1,1258,368,368
12,1,1259,371,371
12,1,1260,371,371
12,1,1261,371,371
12,1,1262,371,371
12,1,1263,371,371
12,1,1264,370,370
12,1,1265,370,370
12,1,1266,368,368
12,1,1267,368,368
12,1,1268,370,370
12,1,1269,370,370
12,1,1270,366,366
12,1,1271,366,366
12,1,1272,364,364
12,1,1273,364,364
12,1,1274,362,362
12,1,1275,362,362
12,1,1276,360,360
12,1,1277,360,360
12,1,1278,360,360
12,1,1279,358,358
12,1,1280,358,358
12,1,1281,359,359
12,1,1282,359,359
12,1,1283,358,358
12,1,1284,358,358
12,1,1285,359,359
12,1,1286,359,359
12,1,1287,359,359
12,1,1288,359,359
12,1,1289,360,360
12,1,1290,360,360
12,1,1291,362,362
12,1,1292,362,362
12,1,1293,363,363
12,1,1294,363,363
12,1,1295,367,367
12,1,1296,369,369
12,1,1297,369,369
12,1,1298,369,369
12,1,1299,369,369
12,1,1300,371,371
12,1,1301,371,371
12,1,1302,372,372
12,1,1303,372,372
12,1,1304,371,371
12,1,1305,371,371
12,1,1306,370,370
12,1,1307,370,370
12,1,1308,370,370
12,1,1309,370,370
12,1,1310,367,367
12,1,1311,367,367
12,1,1312,366,366
12,1,1313,363,363
12,1,1314,363,363
12,1,1315,363,363
12,1,1316,364,364
12,1,1317,361,361
12,1,1318,361,361
12,1,1319,361,361
12,1,1320,361,361
12,1,1321,358,358
12,1,1322,358,358
12,1,1323,359,359
12,1,1324,359,359
12,1,1325,358,358
12,1,1326,358,358
12,1,1327,359,359
12,1,1328,359,359
12,1,1329,359,359
12,1,1330,359,359
12,1,1331,363,363
12,1,1332,364,364
12,1,1333,364,364
12,1,1334,367,367
12,1,1335,367,367
12,1,1336,367,367
12,1,1337,367,367
12,1,1338,368,368
12,1,1339,368,368
12,1,1340,370,370
12,1,1341,370,370
12,1,1342,369,369
12,1,1343,369,369
12,1,1344,371,371
12,1,1345,371,371
12,1,1346,371,371
12,1,1347,371,371
12,1,1348,371,371
